,Annotator1,Annotator2,Annotator3,label,text clean,index
129,0,1,1,0,"coronavirus: vaccino usa, il professor bucci sulla sperimentazione di moderna:: ""poche persone testate e nessuno studio scientifico, ma la strada è promettente"" | rep link user",A723
139,0,1,1,0,farmaci senza frontiere - chi governa su #bigpharma e chi difenderà i paesi poveri nella corsa al vaccino? user dalla battaglia per gli antiretrovirali al #covid19 - intervista di user user user user - video - link link,A810
91,0,5,5,0,il #diritttoallascienza ed ai suoi benefici quale #nuovodirittouniversale . allla faccia dei novax ! link,A899
153,0,5,5,0,"coronavirus, “novax” djokovic: “non voglio fare il vaccino, potrei non tornare in campo” link via user  è arrivato il primo cretino! prima ancora dell'arrivo del vaccino! la mente umana certe volte stupisce per le puerili paure dell'ignoto.",A618
239,0,5,5,0,"le stesse iene che hanno propalato la bufala dei vaccini causa dell'autismo, che sono andate a cuba per magnificare le propriet� ""antitumorali"" del ""veleno di scorpione"", intervistando un tassista locale su un fantomatico vaccino contro i tumori inventato da un agricoltore.  6/23",A1035
431,0,5,5,0,"ma i genitori no vax che perdono un figlio a causa della meningite per la quale esisteva un vaccino, se lo fanno un esame di coscienza o continuano a rimanere no vax? perch� sappiate che se scegliete la seconda non solo mancate di rispetto a vostro figlio, ma siete pure coglioni.",A1054
479,0,5,5,0,"a brescia c'� la corsa al vaccino, dopo la morte di una donna per meningite. in pratica sono tutti no-vax finch� no si cagano addosso dalla  paura!",A459
13,1,0,0,0,"oggi ho avuto il piacere di intervenire ad una iniziativa di fondazione mondo digitale e msd italia sull'importanza della corretta comunicazione scientifica e sanitaria, con un focus sulla prevenzione vaccinale. #salutelazio #lovemyjob #vaccini #vax #novax link",A1127
19,1,0,0,0,user user non ci sono contagiati perché siamo tutti in casa al sicuro. se dovessimo uscire tornerebbero i morti alle stelle. ancora non c'è sicurezza. ancora non c'è un vaccino.,A322
90,1,0,0,0,"ima, vacchi: «le macchine del gruppo per le dosi iniettabili del futuro vaccino» link",A955
185,1,0,0,0,"ci sono ben 6 diverse marche che producono vaccino antinfluenzale senza lattice, tra cui scegliere. chi  allergico al lattice lo sa, che deve chiedere al medico e fare attenzione per questo ed altri farmaci. lessenziale  proteggersi con la vaccinazione. link",A576
218,1,0,0,0,"user ma senza medicinali che risolvano realmente i sintomi più gravi, senza vaccino, con gli ospedali pieni o giù di lì... quali sono le aspettative?",A96
241,1,0,0,0,"user user user avrai la consapevolezza che finché il virus è in giro sarà opportuno rimanere in casa perché potrebbe ripartire in qualsiasi momento. propongo quindi, per compensare l'italico vizio, di assecondare questo istinto e lasciarvi in casa fino alla disponibilità di un vaccino.",A90
504,1,0,0,0,user user esiste già un vaccino in fase1. che inizierà la fase2 a settembre. a fine anno inizierà la produzione su scala mondiale. entro un anno avremo il vaccino. il concetto è che non c'è scelta. e ci aspettano altri lockdown.,A216
86,1,0,0,0,"user_ il vaccino per l'influenza non è obbligatorio ma raccomandato alle fasce a rischio (anziani, immunodepressi, etc). il 30% è un'ottima percentuale.",A178
28,1,0,0,0,non ci torno #roma fin quando non vedo il vaccino.. anche se sarò costretto a passarci per esigenze.. ma sarà una toccata e fuga.,A1112
63,1,0,0,0,". user a user_it : contro il virus #covid19 gli scienziati troveranno un vaccino, ma contro il cambiamento del #clima non c'è vaccino, per questo l'ue ora deve investire in un futuro pulito, che è il futuro dei nostri figli",A8
163,1,0,0,0,"user si strumenti pochi e' vero. ma si stan tentando cure ( anche hiv sembrava incurabile e oggi tanti ci convivono grazie a cure trovate) ieri per la prima volta un vaccino sperimentato su topi e macachi ha dato esiti positivi, ed e' un piccolo segno positivo.",A306
172,1,0,0,0,quanto vorrei che una onesta e capace equipe italiana trovasse il vaccino anti #covid?19  ed esigesse in cambio del lavoro svolto: niente! solo la salute della popolazione mondiale. avvoltoi siete avvoltoi. �ngopp �o sang da povera gente nun guardano �nfacc�a niente�.,A1191
82,1,5,5,0,"#vadoalmare per chi volesse andare al mare :dopo la sanzione,basta tirare dritto ! “vado al mare, sono una parlamentare”. l’ex grillina no vax #saracunial multata sulla strada per #ostia link di user",A439
107,1,5,5,0,"""vado al mare, sono una deputata"": ex grillina no vax fermata sulla strada per ostia link  user user user arriva presto, va ricoverata. #peppegrillari #novax",A44
11,2,1,1,0,"condivido in pieno... se c'è qualcosa che bisogna sapere che venga fuori subito! aggiungo: in uk hanno vaccinato 12m di persone con az, ora capisco che gli inglesi siano stoici e pragmatici mentre in europa siamo un pò chiagnoni ma escludo che abbiano sotterrato i morti!",B240
157,2,5,5,0,"al loro con confronto, i terrapiattisti sono degli innocui creduloni ... coronavirus, 'movimento genitori lombardia': ""vaccino? noi non lo faremo"" - la stampa link",A485
165,2,5,5,0,"coronavirus, l`ultimo delirio dei no-vax: `il vaccino? rischia di fare danni` - link link",A663
28,4,1,1,0,ma allora ditelo che basta avere un amico in paradiso e il vaccino te lo fanno anche con 25 anni di età. solo sulla carta viene previsto prima over 80 poi over 60 dopo il resto della popolazione. non si deve aprire un fascicolo si deve punire severamente i furbi,B104
29,4,1,1,0,"il presidente mattarella è intervenuto alla convention annuale di comunione e liberazione. si è espresso in modo netto sui vaccini, ricordando anche le parole di papa francesco.  #covid19 #vaccini link",B427
35,4,1,1,0,"il generale figliuolo dovrebbe chiedere scusa al popolo italiano   tante mostrine , pochi vaccini",B0
58,4,1,1,0,"oggi comunque è stata una bella giornata: sono andata a salutare le mie asinelle, poi sono stata dalla nonna (con tutte le dovute distanze e precauzioni anche se ha fatto il vaccino ieri) e io e la zia abbiamo fatto una ""passeggiata"" per il paese con il cane ♥️🥺🙏🏻",B117
78,4,1,1,0,comunque il 16 ho la prima dose del vaccino 👉🏼👈🏼,B41
88,4,1,1,0,"vaccini, von der leyen: 'almeno 3 mesi per il passaporto ue'   ""vogliamo un passaporto verde a livello ue col quale si possa viaggiare liberamente, per affari e per andare in vacanza, oltre a godere finalmente di eventi culturali, e altro""  link",B486
91,4,1,1,0,"con l’85% degli over 60 vaccinati, israele ha registrato un calo del 77% dei casi covid. studio nature su medical facts link",B161
129,4,1,1,0,"user user user user gli under12, devono mantenere le precauzioni pre-vaccinali. ovviamente a maggior ragione i docenti devono essere vaccinati. quando ci sarà, sembra in autunno, autotizzazione pediatrica, si vaccineranno.",B191
174,4,1,1,0,impoante risoluzione del consiglio d’europa : vaccini per tutti senza discriminazioni di ogni genere link,B115
230,4,1,1,0,"user user anche, certo. eppure mi pare che anche nel nostro ricco, ospedalizzante, ben nutrito, vitaminizzato paese senza i vaccini non è che stavamo messi bene.",B437
43,4,1,1,0,"il discorso non è ""chi non chiude è bravo"", perché se c'è necessità si chiude. il discorso dovrebbe essere ""se decido di chiudere devo avere un piano a lungo termine (vaccini, riorganizzazione servizi, ristori..) altrimenti si sta solo prendendo tempo",B501
56,4,1,1,0,comunque domani torno giù a milano per la seconda dose del vaccino e poi risalgo in montagna tipo subito. sono già stanca al pensiero.,B244
11,4,5,5,0,siamo solo delle piadine  #coronavirus #vaccino link,A1248
629,5,0,0,0,sto pensando che israele in un colpo solo avrebbe la possibilità di asfaltare bds e no-vax... #amisraelchai #istandwithisrael #pasqua2020 #iorestoacasa,A1265
704,5,0,0,0,a tutti quelli che vogliono tornare in chiesa per la messa propongo di curarsi non con il futuro vaccino per #covid19 ma di affidarsi al cuore immacolato di maria #asteroide #sciacalli,A470
125,5,0,0,0,"pensate a quanto sono stronzi tutti quei medici e tutti quei ricercatori che da due mesi si stanno ammazzando per trovare un vaccino per il #coronavirus, quando per guarire basta un’iniezione di disinfettante.  #mrvirulent #trump",A1144
235,5,1,1,0,user user il 40% di ricoverati è vaccinato non vuole dire che il 40% di vaccinati è ricoverato. le due affermazioni sono molto diverse! mi sembra che in tanti stiano equivocando…,B355
4,5,1,1,0,"e difficile far capire loro quello che succede, solo con dei ricoverati novax pubblicare le loro foto. e forse capiranno anche sono manovrare da qualcuno di certo.  e bravi 'no-pass': urlano che vogliono la libeà e ci fanno rischiare nuove chiusure link",B514
6,5,1,1,0,"che bello sarebbe, se ci fosse un vaccino contro il covidooooooh wait!",B73
162,6,1,1,0,📯  la «categoria 4» finalmente!! (per età - da oggi i 55-59enni con esenzione per malattia cronica - ma prima di riaprire alle normali fasce d'età si faranno tutti i fragili over 60) now on user #fragili #vaccini #covid19 #lombardia link,B29
46,0,2,1,0,coronavirus: il vaccino esiste già! ecco l'arma segreta anti-covid-19 svelata dal prof. robert gallo link #meteo via user,A714
49,0,3,1,0,al dott. #rezza vorrei chiedere se chi ha fatto bil vaccino antinfluenzale ha una qualche protezione dal #codvid19italia ( seppur preparato per altro virus) #livenoneladurso,A484
124,0,5,1,0,"montagnier, il declino di un nobel tra campagne no vax e strane teorie sul coronavirus | rep link user",A1090
111,1,0,4,0,"e insisto. ma perché toti, conte, meloni ecc li vedo sempre in giro senza protezioni? ma che hanno, un vaccino che a noi non è concesso?",A788
301,1,2,0,0,user si saranno accorti che il virus non può essere debellato subito. senza vaccino. cosa fare? tanto vale ricominciare.,A241
213,1,4,6,0,i migliori vaccini sono darwiniani link #mondo,B134
553,1,5,0,0,"i #novax (e #freevax) citano la costituzione contro l'obbligo (eventuale) di un #vaccino anti-covid.  ma non è così: l'imposizione, in passato, è stata definita legittima (più volte) dalla consulta  link",A863
197,1,5,3,0,"user_en scusate visto che vivo in un paese di merda e l'ue è peggio, politic parlando, posso io italiano ed europeo vaccinarmi comprando dall'estero il biglietto? penso che lo sputnik sia il miglior vaccino sul mercato in questo periodo. grazie i love russia❤✌",B322
51,1,5,4,0,e forse è davvero giusto estinguersi... #24marzo #coronavirusitalia #covid19italia #covidー19 #novax #coronavid19 #untemaalgiorno #iorestoacasa #teamestinzione link,A787
18,2,1,5,0,coronavirus: il senatore d'anna ritira dimissioni da presidente ordine biologi.  -novax -dice �virus � una banale influenza� -anni fa ha fatto il saluto romano in parlamento  -sospeso 5 gg. per frasi sessiste.  il punto �: come mai � presidente dell�ordine? come mai � senatore?,A711
98,2,5,0,0,i no vax non si arrenderanno mai link,A884
367,3,1,4,0,ho fatto il vaccino contro l’influenza. visto quello che leggo in giro la domanda è: potrei essere positivo? oppure è un ‘influenza attenuata dal vaccino? aiutatemi a capire.,A842
748,4,0,3,0,virus sparito? come lo vede e quando? perché non ha ricordato il vaccino? è forse contrario?,A1364
143,4,1,0,0,vaccino dove ti porta il cuore #cinenovax,A1337
740,4,1,0,0,"alla vigilia del consiglio direttivo di user, lalleanza globale per i vaccini, chiediamo di bloccare fondo residuo di 262 milioni di $ destinato a user e user per il vaccino antipneumococcico e finanziare un nuovo vaccino low cost user user link",A492
72,4,1,3,0,"user user user_scientists ho letto banchi a rotelle e mi sono venuti i brividi... certo in teoria sarebbe meglio non buttare soldi. il problema vero di reithera è di essere un vaccino tradizionale, non rna. se il risultato è un altro az o jj che non vorrà nessuno, tanto vale fermarsi e investire in rna",B112
12,4,5,0,0,"perché tra i più razzist omofobi complottisti no vax e no mascherine ..sono immigrati  da noi rumeni,albanesi,in genere da paesi dell’est???",A1161
1,4,5,1,0,a ora che il vaccino sarà disponibile per me lo venderanno a 2 euro e 50 dal tabaccaio,B177
121,5,0,1,0,“ho il sospetto che stavolta i no-vax si faranno vaccinare”. intervista a user da non perdere. link,A48
64,5,0,1,0,una mia conoscente no-vax spera che trovino il vaccino per il coronavirus nel più breve tempo possibile.,A1308
253,5,0,1,0,"per quelli che volevano il mondo senza i vaccini... ecco, questo è il mondo senza un vaccino. #covidー19",A1154
330,5,0,4,0,"dove sono finiti i no.vax.manifestazioni,non vaccinavano i figli.. il coglionavirus li ha resi idioti? link",A780
52,5,1,3,0,dopo quella vaccinazione 56 anni senza nemmeno un raffreddore ! link,B122
253,6,1,4,0,"i #vaccini slegano l’andamento dei contagi da quello dei morti. vedremo il prosieguo, ma l’effetto comincia ad essere evidente. #variantedelta       russia 13%                uk  63%       1st dose                    1st dose link",B339
46,6,1,4,0,#quellavoltachedraghi trovò un neurone nel cranio di un novax,B378
